<<<<<<< HEAD
result,a,b,c,d,e,f,g,h,k
1,-0.295235525,-0.112328554,-2.222254927,1.320601614,1.980502126,0.086743847,-0.297044263,-0.955324019,-1.124518668
1,-1.18164534,0.235831153,1.747495141,1.320601614,1.593105047,2.012237274,4.587683616,0.247977724,3.868344219
1,-1.18164534,0.235831153,0.27641097,1.917202857,0.430913811,1.219650444,-0.297044263,0.247977724,0.539768961
1,-1.18164534,0.235831153,0.876617612,-1.100808023,0.527763081,0.822339327,-0.297044263,-0.955324019,0.539768961
1,-0.134326746,0.235831153,-0.133761595,-1.100808023,0.527763081,1.189358824,-0.297044263,-0.955324019,0.539768961
1,1.19165967,-0.112328554,0.73872867,0.061402191,-0.247031076,0.310970127,2.145319676,1.451279468,0.539768961
1,,0.235831153,-0.329910631,-0.783185356,0.81831089,0.085031711,-0.297044263,0.247977724,-1.124518668
1,-0.295235525,0.235831153,2.744972459,0.104569999,1.012009429,1.816000255,2.145319676,1.451279468,0.539768961
1,-1.156676785,0.235831153,1.93497572,0.104569999,1.012009429,1.573810969,2.145319676,1.451279468,0.539768961
1,-0.989089147,0.235831153,-2.222254927,-1.100808023,-1.796619391,-0.812317296,-0.297044263,-0.955324019,-1.124518668
1,-0.134326746,0.235831153,0.460047861,0.268939729,-1.021825234,-0.725903938,-0.297044263,1.451279468,0.539768961
1,0.175737651,-0.112328554,1.110303083,1.334299091,1.302557238,1.751623977,-0.297044263,1.451279468,0.539768961
1,-0.989089147,-0.460488261,1.548322225,0.116745534,-0.150181807,0.56699773,-0.297044263,1.451279468,-1.124518668
1,-0.134326746,0.235831153,-2.222254927,2.524457694,-0.440729616,1.391235112,4.587683616,1.451279468,0.539768961
1,-0.134326746,0.235831153,-2.222254927,-1.100808023,-1.796619391,2.056780512,-0.297044263,-0.955324019,-1.124518668
1,-0.980013387,0.235831153,0.487141829,-1.100808023,0.140366002,1.239353168,-0.297044263,-0.955324019,0.539768961
1,-0.718714373,0.235831153,0.641084826,0.116745534,0.334064542,0.814401246,-0.297044263,-0.955324019,0.539768961
1,-0.821869294,-0.112328554,0.392669442,1.09078838,0.237215272,1.156017247,-0.297044263,-0.955324019,0.539768961
1,-0.821869294,0.235831153,0.825816423,-0.445202262,-0.150181807,-0.55602019,-0.297044263,-0.955324019,0.539768961
,-0.543479898,0.125885982,0.233257596,0.186762974,0.227020612,0.842016334,0.602774031,0.121314383,0.276986704
=======
,result,0,1,2,3,4,5,6,7,8
127,0.0,0.17573765112393488,-0.11232855414632356,0.2416027475851329,-0.7687479621859964,0.33406454165408195,-0.29957608207070685,-0.29704426289300234,1.4512794678038132,0.5397689608598725
128,0.0,-1.1816453403537952,0.23583115294594445,0.48947751546460905,1.133285682044496,-0.34388034601218065,-0.8571317520146713,-0.29704426289300234,0.24797772419056732,0.5397689608598725
129,0.0,1.1916596702195978,-0.11232855414632356,-0.11631472161443215,-0.6949568374963279,-0.8281266943452235,1.1401145585574826,-0.29704426289300234,0.24797772419056732,0.5397689608598725
130,1.0,-1.1566767846601114,0.23583115294594445,1.9349757201422153,0.10456999851623167,1.012009429320338,1.5738109689410131,2.145319676449461,1.4512794678038132,0.5397689608598725
131,0.0,0.17573765112393488,-0.11232855414632356,1.9434425850050017,0.11674553409002657,-0.1501818066789606,0.730720645313034,-0.29704426289300234,1.4512794678038132,0.5397689608598725
132,0.0,1.909553908463514,0.23583115294594445,-0.06015631612453924,-1.1008080232895052,0.8183108899871246,-0.06121315808957866,-0.29704426289300234,0.24797772419056732,0.5397689608598725
133,0.0,0.34608495828674535,-0.46048826123859155,0.9274188014707516,1.0907883799936529,0.14036600232086208,1.4838460540619192,-0.29704426289300234,1.4512794678038132,0.5397689608598725
134,0.0,-0.9800133867346049,0.23583115294594445,-2.222254927485423,-1.1008080232895052,1.205707968653557,-0.2490980302833424,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
135,0.0,0.7390149407223979,0.23583115294594445,-2.222254927485423,-0.7687479621859964,1.012009429320338,-1.9506968727929004,-0.29704426289300234,1.4512794678038132,0.5397689608598725
136,0.0,-0.9800133867346049,-0.11232855414632356,0.9782199906474641,-0.2578863297190597,-0.44072961567879015,0.26402764937773415,-0.29704426289300234,1.4512794678038132,0.5397689608598725
137,0.0,0.7345227407365514,0.23583115294594445,0.5740192245892732,0.7118248352592734,-0.34388034601218065,1.3488986817432786,-0.29704426289300234,0.24797772419056732,0.5397689608598725
138,0.0,-0.29523552526146424,-0.11232855414632356,-0.4841285263679024,-0.09317749304437531,0.6246123506539049,-0.2731158129886201,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
139,0.0,-0.9890891465262517,0.23583115294594445,-2.222254927485423,-1.1008080232895052,-1.7966193910113089,1.522654448715647,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
140,0.0,1.1916596702195978,0.23583115294594445,0.022233976140237904,-0.44520226162360327,-1.2155237730116562,-0.0190972298005905,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
141,0.0,0.6976010150041928,0.23583115294594445,0.9366553813210629,2.539677113275296,1.1088586989869476,-0.7558068268755237,-0.29704426289300234,1.4512794678038132,0.5397689608598725
142,0.0,-0.3893419357786857,0.23583115294594445,-0.13456796274719027,-0.18764285525485608,0.6246123506539049,-1.4151410265714708,-0.29704426289300234,1.4512794678038132,0.5397689608598725
143,0.0,-1.1816453403537952,-0.11232855414632356,-0.6005246576134475,-1.1008080232895052,-0.6344281550120033,-0.20655805922060286,-0.29704426289300234,0.24797772419056732,0.5397689608598725
144,0.0,0.944791751735966,0.23583115294594445,-2.222254927485423,-1.1008080232895052,-1.7966193910113089,0.5291595455802407,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
145,0.0,-0.13432674628711386,0.23583115294594445,-2.222254927485423,0.7255223127797932,0.23721527198747158,-0.49538207327814626,-0.29704426289300234,0.24797772419056732,0.5397689608598725
146,1.0,-0.9890891465262517,0.23583115294594445,-2.222254927485423,-1.1008080232895052,-1.7966193910113089,-0.8123172962835815,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
147,0.0,0.17573765112393488,0.23583115294594445,1.0026798224732887,-1.1008080232895052,1.1088586989869476,-1.3014025776247788,-0.29704426289300234,1.4512794678038132,0.5397689608598725
148,0.0,1.909553908463514,0.23583115294594445,-2.222254927485423,-0.7687479621859964,1.012009429320338,-1.0775079930840479,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
149,0.0,-4.318652178038708,-9.686720499183695,-2.222254927485423,-1.1008080232895052,-1.7966193910113089,-2.8238857525017527,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
150,0.0,-1.1816453403537952,-0.11232855414632356,0.023692383485024313,1.334299091469559,-1.0218252336784432,1.128102436402757,-0.29704426289300234,0.24797772419056732,-1.1245186684580606
151,0.0,0.34608495828674535,0.23583115294594445,-0.23536397301844506,-0.979052667551552,0.14036600232086208,0.7301461789448042,-0.29704426289300234,0.24797772419056732,0.5397689608598725
152,0.0,-0.9800133867346049,0.23583115294594445,0.5394824477576742,-1.1008080232895052,1.6899543169865998,0.4709469535996505,-0.29704426289300234,1.4512794678038132,-1.1245186684580606
153,0.0,0.7390149407223979,0.23583115294594445,0.09766604491778032,-0.5529089224687157,0.9151601596537278,-0.6438241828286511,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
154,0.0,-0.13432674628711386,0.23583115294594445,-2.222254927485423,-0.09317749304437531,-0.05333253701235798,-1.0775079930840479,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
155,0.0,-0.9800133867346049,0.23583115294594445,0.7046751258497816,0.7118248352592734,-1.2155237730116562,0.18749640957108382,-0.29704426289300234,0.24797772419056732,0.5397689608598725
156,0.0,0.6976010150041928,0.23583115294594445,-0.3444924534721243,-0.18764285525485608,0.6246123506539049,-0.4968373880776609,-0.29704426289300234,1.4512794678038132,0.5397689608598725
157,0.0,-1.1566767846601114,-0.11232855414632356,-0.6329034375282754,0.09027697849481929,-1.0218252336784432,-0.4675412684178639,-0.29704426289300234,0.24797772419056732,0.5397689608598725
158,0.0,0.944791751735966,0.23583115294594445,-0.17891820726654284,-0.2578863297190597,-0.05333253701235798,-0.2961158930368955,-0.29704426289300234,1.4512794678038132,0.5397689608598725
159,0.0,-0.3893419357786857,0.23583115294594445,0.5972110718221204,0.2689397287624685,-1.0218252336784432,0.07510132813163717,-0.29704426289300234,0.24797772419056732,0.5397689608598725
160,0.0,0.7345227407365514,0.23583115294594445,0.30469454704653354,0.11674553409002657,-0.8281266943452235,-1.0756301675362874,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
161,0.0,-0.29523552526146424,0.23583115294594445,-0.19802292798257176,1.133285682044496,1.6899543169865998,-0.2602032016765621,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
162,1.0,-0.13432674628711386,0.23583115294594445,0.4600478610449965,0.2689397287624685,-1.0218252336784432,-0.7259039375212833,-0.29704426289300234,1.4512794678038132,0.5397689608598725
163,0.0,-0.3893419357786857,0.23583115294594445,0.6226116664104766,0.7118248352592734,-1.2155237730116562,1.3354039445114145,-0.29704426289300234,0.24797772419056732,-1.1245186684580606
164,0.0,0.944791751735966,-0.11232855414632356,0.6579516240986243,-1.1008080232895052,-0.9249759640118334,0.13437233087551106,-0.29704426289300234,1.4512794678038132,0.5397689608598725
165,0.0,-1.1816453403537952,0.23583115294594445,0.1022843348429365,-0.5529089224687157,0.9151601596537278,-1.028115490797487,-0.29704426289300234,1.4512794678038132,0.5397689608598725
166,0.0,1.1916596702195978,-0.11232855414632356,0.9643651208719967,-0.09317749304437531,0.7214616203205143,1.681768866795926,-0.29704426289300234,1.4512794678038132,0.5397689608598725
167,0.0,1.909553908463514,0.23583115294594445,-0.49501449547719834,0.10456999851623167,0.23721527198747158,-0.22238509019675748,-0.29704426289300234,0.24797772419056732,3.868344219495643
168,0.0,0.34608495828674535,0.23583115294594445,0.17386782868284906,0.7255223127797932,0.23721527198747158,-0.45086656176357726,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
169,0.0,-0.9800133867346049,0.23583115294594445,-2.222254927485423,2.539677113275296,-0.05333253701235798,-1.0775079930840479,-0.29704426289300234,1.4512794678038132,0.5397689608598725
170,0.0,0.17573765112393488,0.23583115294594445,-0.47808076575162706,-1.1008080232895052,0.6246123506539049,-0.47472599225277534,-0.29704426289300234,1.4512794678038132,0.5397689608598725
171,0.0,-0.29523552526146424,0.23583115294594445,0.03718843875502811,-0.2578863297190597,-0.7312774246786139,-1.0034192396542054,-0.29704426289300234,1.4512794678038132,0.5397689608598725
172,0.0,0.7345227407365514,0.23583115294594445,0.17386782868284906,0.11674553409002657,-0.8281266943452235,-0.20674463804105284,-0.29704426289300234,0.24797772419056732,0.5397689608598725
173,0.0,0.7390149407223979,0.23583115294594445,0.39169717015269284,-0.46556268900453185,1.1088586989869476,-0.681107961978124,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
174,0.0,-0.9800133867346049,-0.46048826123859155,0.8822621888692299,-0.18764285525485608,0.043516732654252585,0.9308264302463127,-0.29704426289300234,0.24797772419056732,-1.1245186684580606
175,0.0,-1.1566767846601114,0.23583115294594445,0.07903894221965274,1.133285682044496,-0.24703107634557117,-0.32074429733637577,-0.29704426289300234,1.4512794678038132,-1.1245186684580606
176,0.0,0.6976010150041928,-0.11232855414632356,-1.2391832666603924,-0.5911344411306314,-0.1501818066789606,-0.5128458508723232,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
177,0.0,-0.9890891465262517,0.23583115294594445,-2.222254927485423,-1.1008080232895052,-1.7966193910113089,-0.43070141552193436,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
178,1.0,0.17573765112393488,-0.11232855414632356,1.1103030825069162,1.334299091469559,1.3025572383201673,1.7516239771726336,-0.29704426289300234,1.4512794678038132,0.5397689608598725
179,0.0,0.34608495828674535,0.23583115294594445,0.36593197372814007,0.10456999851623167,1.1088586989869476,0.8596777067144803,-0.29704426289300234,0.24797772419056732,0.5397689608598725
180,0.0,-0.13432674628711386,0.23583115294594445,0.2500696124479178,0.7118248352592734,-1.2155237730116562,0.7187662737455917,-0.29704426289300234,0.24797772419056732,-1.1245186684580606
181,0.0,0.7345227407365514,0.23583115294594445,1.0163208825299985,0.7255223127797932,0.5277630809872953,0.5748340408265495,-0.29704426289300234,1.4512794678038132,0.5397689608598725
182,0.0,0.6976010150041928,-0.11232855414632356,0.0684168753917953,1.133285682044496,-0.24703107634557117,-1.0192954011034576,-0.29704426289300234,1.4512794678038132,-1.1245186684580606
183,0.0,-0.3893419357786857,0.23583115294594445,-0.3606371563646042,0.11674553409002657,-0.6344281550120033,-0.2005634622796732,-0.29704426289300234,0.24797772419056732,0.5397689608598725
184,0.0,-0.9890891465262517,-0.11232855414632356,0.6345648873932325,-1.1008080232895052,-0.9249759640118334,1.363782583101952,-0.29704426289300234,1.4512794678038132,0.5397689608598725
185,0.0,0.944791751735966,0.23583115294594445,-0.6230334922025138,-0.05719068839276379,-0.5375788853454008,-0.37420484099202006,-0.29704426289300234,1.4512794678038132,0.5397689608598725
186,0.0,-1.1816453403537952,-0.11232855414632356,-0.6275393368077531,0.36025624556593344,-1.0218252336784432,-1.2754308058180543,-0.29704426289300234,0.24797772419056732,0.5397689608598725
187,0.0,1.1916596702195978,0.23583115294594445,0.03690383825543868,0.11674553409002657,1.6899543169865998,-0.9538062351252938,-0.29704426289300234,1.4512794678038132,0.5397689608598725
188,0.0,-0.9800133867346049,0.23583115294594445,-0.4909504003430614,-0.44520226162360327,0.14036600232086208,-1.253244119817905,-0.29704426289300234,1.4512794678038132,0.5397689608598725
189,0.0,-0.9800133867346049,0.23583115294594445,-0.20472198589598364,2.539677113275296,1.6899543169865998,0.46139411799257934,-0.29704426289300234,1.4512794678038132,0.5397689608598725
190,0.0,1.909553908463514,-0.11232855414632356,-0.28790195498752413,-0.2578863297190597,-0.24703107634557117,0.011283079145508778,-0.29704426289300234,1.4512794678038132,0.5397689608598725
191,0.0,0.7390149407223979,0.23583115294594445,0.23413198447091002,-0.46556268900453185,-0.8281266943452235,-0.9542342688898574,-0.29704426289300234,0.24797772419056732,0.5397689608598725
192,0.0,-0.29523552526146424,0.23583115294594445,-0.2664091441819921,0.09027697849481929,-0.9249759640118334,-1.2159595632000462,-0.29704426289300234,1.4512794678038132,0.5397689608598725
193,0.0,-1.1566767846601114,0.23583115294594445,-0.1594903623100737,-0.18764285525485608,0.043516732654252585,-1.3699569670817744,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
194,1.0,-0.9890891465262517,-0.46048826123859155,1.5483222247416817,0.11674553409002657,-0.1501818066789606,0.5669977303676242,-0.29704426289300234,1.4512794678038132,-1.1245186684580606
195,0.0,-0.9800133867346049,-0.11232855414632356,2.070445557946783,1.9172028570650104,-0.5375788853454008,1.340254993843131,-0.29704426289300234,1.4512794678038132,0.5397689608598725
196,0.0,0.6976010150041928,0.23583115294594445,0.48149725203071964,-0.09317749304437531,0.9151601596537278,0.20963709626455743,-0.29704426289300234,1.4512794678038132,0.5397689608598725
197,0.0,-1.1566767846601114,0.23583115294594445,-0.5902667251835343,-0.5911344411306314,-1.7966193910113089,1.1163790671844438,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
198,0.0,-0.9800133867346049,0.23583115294594445,-0.001944129938517979,-0.18764285525485608,0.043516732654252585,-0.3719008175617431,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
199,0.0,0.944791751735966,0.23583115294594445,-2.222254927485423,-1.1008080232895052,-0.8281266943452235,-0.7411685727517491,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
200,0.0,1.1916596702195978,0.23583115294594445,0.7185694681887108,0.7118248352592734,0.7214616203205143,1.0810778500881062,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
201,0.0,0.17573765112393488,-0.46048826123859155,-2.222254927485423,-0.43668790108248773,0.043516732654252585,0.08674384652775537,-0.29704426289300234,0.24797772419056732,0.5397689608598725
202,0.0,0.34608495828674535,0.23583115294594445,0.7813653825877032,1.0907883799936529,0.5277630809872953,0.5847849112505824,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
203,0.0,0.7345227407365514,0.23583115294594445,-0.3465187117298851,1.334299091469559,0.33406454165408195,-0.20431911337519545,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
204,0.0,-0.29523552526146424,-0.11232855414632356,0.36225557187982504,-0.05719068839276379,-0.8281266943452235,-0.6336369792320479,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
205,0.0,-0.3893419357786857,0.23583115294594445,0.01299739628992664,-1.1008080232895052,0.6246123506539049,-1.1269886962675497,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
206,0.0,1.909553908463514,-0.11232855414632356,0.666786613520661,-1.1008080232895052,-0.5375788853454008,-0.5075096966074352,-0.29704426289300234,1.4512794678038132,-1.1245186684580606
207,0.0,0.7390149407223979,0.23583115294594445,-0.11118328836425939,-0.44520226162360327,1.205707968653557,-0.7104452603175487,-0.29704426289300234,1.4512794678038132,-1.1245186684580606
208,0.0,-0.13432674628711386,0.23583115294594445,0.7072803150383303,2.539677113275296,-0.9249759640118334,-1.314670404856823,4.587683615791923,-0.9553240194226782,-1.1245186684580606
209,0.0,-1.1816453403537952,0.23583115294594445,-0.3147522113017666,0.11674553409002657,-0.9249759640118334,-1.172103455052507,-0.29704426289300234,1.4512794678038132,0.5397689608598725
210,1.0,-0.13432674628711386,0.23583115294594445,-2.222254927485423,2.5244576938080523,-0.44072961567879015,1.3912351122746165,4.587683615791923,1.4512794678038132,0.5397689608598725
211,0.0,0.7390149407223979,0.23583115294594445,0.7940656798818813,2.539677113275296,-0.9249759640118334,0.3987633395437186,4.587683615791923,1.4512794678038132,-1.1245186684580606
212,0.0,1.1916596702195978,-0.11232855414632356,-0.3102828984709709,1.133285682044496,0.33406454165408195,-1.2861031143478296,4.587683615791923,1.4512794678038132,-1.1245186684580606
213,0.0,0.17573765112393488,0.23583115294594445,-2.222254927485423,-1.1008080232895052,1.012009429320338,0.3778068064307062,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
214,0.0,-0.3893419357786857,0.23583115294594445,-2.222254927485423,-1.1008080232895052,-1.7966193910113089,1.5670068997484776,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
215,0.0,-1.1566767846601114,-0.11232855414632356,-0.154154903581837,0.10456999851623167,-0.8281266943452235,1.0685962312670432,-0.29704426289300234,0.24797772419056732,-1.1245186684580606
216,0.0,1.909553908463514,0.23583115294594445,-2.222254927485423,-1.1008080232895052,-1.7966193910113089,1.1437619640700498,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
217,0.0,-0.9800133867346049,-0.11232855414632356,0.6255145915062887,0.11674553409002657,-1.4092223123448762,1.3474622671359653,-0.29704426289300234,1.4512794678038132,0.5397689608598725
218,0.0,-0.9890891465262517,0.23583115294594445,0.02350798715407428,0.09027697849481929,1.205707968653557,-0.5161722846997858,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
219,0.0,-0.29523552526146424,0.23583115294594445,-0.6982192521840483,1.334299091469559,-1.4092223123448762,-0.4588565253687561,-0.29704426289300234,0.24797772419056732,-1.1245186684580606
220,0.0,0.6976010150041928,-0.11232855414632356,-0.5063036486275788,-1.1008080232895052,-1.506071582011486,0.3279102990187715,-0.29704426289300234,0.24797772419056732,-1.1245186684580606
221,0.0,-0.9800133867346049,0.23583115294594445,-0.08376677357047778,-1.1008080232895052,-0.6344281550120033,-0.3761172506837661,2.145319676449461,1.4512794678038132,0.5397689608598725
222,0.0,0.944791751735966,0.23583115294594445,0.5322984412074322,-0.44520226162360327,0.9151601596537278,0.31274567421710586,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
223,0.0,-1.1816453403537952,0.23583115294594445,0.08411906113732406,-1.1008080232895052,0.7214616203205143,-1.2561148093881314,-0.29704426289300234,1.4512794678038132,-1.1245186684580606
224,0.0,0.7345227407365514,0.23583115294594445,-0.0674378199065353,-1.1008080232895052,0.043516732654252585,-0.4093286764372738,-0.29704426289300234,1.4512794678038132,0.5397689608598725
225,0.0,0.34608495828674535,-0.11232855414632356,0.4081177565532461,-0.43668790108248773,-0.34388034601218065,1.2291659641468373,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
226,1.0,-0.13432674628711386,0.23583115294594445,-2.222254927485423,-1.1008080232895052,-1.7966193910113089,2.0567805119761493,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
227,0.0,0.7390149407223979,0.23583115294594445,1.4653137456947674,0.11674553409002657,0.33406454165408195,0.6288486093470013,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
228,0.0,0.944791751735966,0.23583115294594445,0.8822621888692299,1.0907883799936529,1.205707968653557,-0.5623265540558249,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
229,0.0,0.17573765112393488,0.23583115294594445,-0.45593665764895847,2.539677113275296,0.043516732654252585,0.44156345479040054,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
230,0.0,-0.29523552526146424,0.23583115294594445,0.23525259893804382,-1.1008080232895052,0.7214616203205143,-0.21843125688564155,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
231,0.0,0.34608495828674535,0.23583115294594445,-0.07590468476932023,-0.18764285525485608,0.043516732654252585,-0.42940780236681036,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
232,0.0,0.6976010150041928,0.23583115294594445,-0.38725439722356597,-1.1008080232895052,-0.6344281550120033,0.7725609457990832,2.145319676449461,-0.9553240194226782,0.5397689608598725
233,0.0,1.909553908463514,0.23583115294594445,-0.43460227051029754,0.10456999851623167,0.14036600232086208,-2.113393604225832,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
234,0.0,-1.1816453403537952,0.23583115294594445,1.4128523869371155,-0.44520226162360327,0.9151601596537278,-0.44548556586621163,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
235,0.0,-0.3893419357786857,0.23583115294594445,0.5558443892067972,-1.1008080232895052,0.14036600232086208,0.12000818480237778,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
236,0.0,-0.9800133867346049,0.23583115294594445,-2.222254927485423,-1.1008080232895052,-1.2155237730116562,1.5525070599877437,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
237,0.0,-0.9800133867346049,-0.11232855414632356,0.33406091188674963,0.7118248352592734,-1.4092223123448762,1.2603097008564528,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
238,0.0,-1.1566767846601114,0.23583115294594445,0.41940690970362665,0.7255223127797932,0.043516732654252585,-0.034338344791872075,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
239,0.0,-0.9890891465262517,-0.11232855414632356,0.10443953680800899,-0.5911344411306314,-0.24703107634557117,-0.013805175984172649,2.145319676449461,-0.9553240194226782,0.5397689608598725
240,0.0,1.1916596702195978,-0.46048826123859155,-0.22928519824516325,1.319079672002315,-0.7312774246786139,0.7513376049728259,2.145319676449461,-0.9553240194226782,-1.1245186684580606
241,0.0,0.7345227407365514,0.23583115294594445,-0.4429107117062113,-1.1008080232895052,0.23721527198747158,-0.3722400517807437,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
242,1.0,-0.9800133867346049,0.23583115294594445,0.48714182860591043,-1.1008080232895052,0.14036600232086208,1.2393531677434404,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
243,0.0,0.6976010150041928,0.23583115294594445,1.3556002531030436,0.11674553409002657,0.33406454165408195,1.1256147187967487,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
244,0.0,0.944791751735966,0.23583115294594445,-2.222254927485423,-1.1008080232895052,-1.7966193910113089,0.22451364754848502,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
245,0.0,-1.1566767846601114,0.23583115294594445,0.017615686215082815,-0.5911344411306314,-0.5375788853454008,0.11169210023372311,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
246,0.0,0.34608495828674535,-0.11232855414632356,0.00518182872427823,0.09027697849481929,-0.24703107634557117,-0.09177476887938758,2.145319676449461,-0.9553240194226782,-1.1245186684580606
247,0.0,0.17573765112393488,0.23583115294594445,0.21158386307162047,-1.1008080232895052,0.7214616203205143,0.4663911855316042,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
248,0.0,-0.13432674628711386,-0.11232855414632356,0.32909368450058213,0.11674553409002657,-1.4092223123448762,1.4321015278569504,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
249,0.0,-1.1816453403537952,-0.11232855414632356,-0.39341211712377333,-0.18764285525485608,0.043516732654252585,-1.9070374288074576,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
250,0.0,1.909553908463514,0.23583115294594445,1.1348569906089934,2.539677113275296,-0.05333253701235798,0.8095501969534172,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
251,0.0,1.1916596702195978,-0.11232855414632356,0.34038283765096267,-0.7687479621859964,-0.44072961567879015,0.7125292103190997,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
252,0.0,-0.3893419357786857,0.23583115294594445,-0.33051540671451013,1.0907883799936529,-0.6344281550120033,0.933737059845342,2.145319676449461,-0.9553240194226782,0.5397689608598725
253,0.0,-0.29523552526146424,0.23583115294594445,-0.5848935224821508,-0.3905684481514446,-1.699770121344699,-1.9964353379205069,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
254,0.0,-0.9800133867346049,0.23583115294594445,-0.35954465767263216,-0.43668790108248773,-1.7966193910113089,-0.49538207327814626,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
255,0.0,0.7390149407223979,-0.11232855414632356,0.7096994192848414,-0.979052667551552,-1.3123730426782663,-0.20879700506601026,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
256,0.0,-0.9890891465262517,0.23583115294594445,0.3432051259385579,-1.1008080232895052,-0.9249759640118334,-1.6673955918206949,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
257,0.0,0.7345227407365514,0.23583115294594445,0.7919489636661854,0.7255223127797932,-1.7966193910113089,-1.9215905768026051,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
258,1.0,-0.718714372588957,0.23583115294594445,0.6410848261110992,0.11674553409002657,0.33406454165408195,0.8144012462851324,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
259,0.0,0.7345227407365514,-0.11232855414632356,0.652716074811492,0.7118248352592734,0.23721527198747158,0.6580896567076211,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
260,0.0,-0.13432674628711386,0.23583115294594445,1.4481309905320547,1.0907883799936529,1.205707968653557,0.6300613716799295,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
261,0.0,-1.0169591219486596,-0.11232855414632356,2.0281112336328566,0.09027697849481929,-0.44072961567879015,0.8085799870870733,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
262,0.0,0.6976010150041928,-0.11232855414632356,0.9969362182388847,0.7255223127797932,-0.6344281550120033,1.3936165364920048,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
263,0.0,0.4272064938912556,0.23583115294594445,0.5019588421157845,-1.1008080232895052,-1.3123730426782663,-0.165510718721468,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
264,0.0,-0.9800133867346049,-0.11232855414632356,1.2322259365310266,-1.1008080232895052,0.33406454165408195,-0.8058492305079598,-0.29704426289300234,-0.9553240194226782,0.5397689608598725
265,0.0,0.34608495828674535,-0.11232855414632356,-0.7960585794873462,-0.43668790108248773,1.3025572383201673,0.7389894794011864,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
266,0.0,-0.9890891465262517,0.23583115294594445,-0.30148615575638843,-0.44520226162360327,-1.7966193910113089,-0.14610652139460528,-0.29704426289300234,-0.9553240194226782,-1.1245186684580606
